departure_terminal,checkin_terminal,airline_grouped_hash,cco_hash,flt_hash,m_city_rus1,m_city_rus2,config,sum_bsm,t_st_year,t_st_month,t_st_day,t_st_hour,t_st_minute,t_st_second
0,0,21,34,290,0,44,183,117,2023,7,9,8,0,0
0,0,21,34,239,0,57,183,104,2023,7,9,8,5,0
0,1,28,28,237,0,47,189,51,2023,7,9,8,5,0
0,1,28,28,56,0,64,189,53,2023,7,9,8,10,0
0,0,21,34,125,0,100,87,26,2023,7,9,8,10,0
1,1,34,34,578,0,106,402,228,2023,7,9,8,15,0
0,1,28,28,205,0,109,189,72,2023,7,9,8,15,0
0,0,21,34,575,0,82,158,35,2023,7,9,8,20,0
0,0,21,34,1,0,84,87,7,2023,7,6,17,25,0
0,0,21,34,486,0,26,158,40,2023,7,9,8,25,0
0,0,21,34,137,0,97,87,36,2023,7,9,8,25,0
0,0,21,34,555,0,34,183,84,2023,7,9,8,30,0
0,0,21,34,589,0,75,158,40,2023,7,9,8,30,0
0,0,21,34,109,0,84,87,6,2023,7,9,8,35,0
0,0,21,34,86,0,24,140,35,2023,7,9,8,40,0
0,0,21,34,523,0,89,296,190,2023,7,9,8,55,0
1,1,34,34,195,0,91,402,226,2023,7,9,9,0,0
1,1,34,34,64,0,42,158,108,2023,7,9,9,5,0
1,1,34,34,276,0,114,296,214,2023,7,9,9,5,0
1,1,34,34,15,0,58,140,65,2023,7,9,9,10,0
0,0,21,34,43,0,89,183,104,2023,7,9,9,10,0
0,1,28,28,31,0,89,189,103,2023,7,9,9,10,0
0,0,21,34,266,0,90,158,72,2023,7,9,9,15,0
0,0,21,34,157,0,100,158,41,2023,7,9,9,20,0
1,1,34,34,68,0,35,158,84,2023,7,9,9,20,0
0,0,21,34,562,0,74,158,54,2023,7,9,9,25,0
0,0,21,34,83,0,34,170,84,2023,7,9,9,25,0
0,0,21,34,374,0,86,158,70,2023,7,9,9,30,0
0,0,21,34,313,0,41,87,17,2023,7,9,9,30,0
0,0,27,27,133,0,110,50,27,2023,7,9,9,30,0
0,0,21,34,161,0,25,158,92,2023,7,9,9,35,0
0,0,21,34,335,0,50,296,111,2023,7,9,9,40,0
1,1,34,34,480,0,94,156,83,2023,7,9,9,40,0
0,0,21,34,493,0,84,158,42,2023,7,9,9,40,0
0,0,21,34,434,0,61,158,66,2023,7,9,9,45,0
0,0,21,34,392,0,89,183,110,2023,7,9,9,45,0
0,1,28,28,548,0,57,189,87,2023,7,9,9,55,0
0,0,21,34,340,0,69,87,27,2023,7,9,9,55,0
1,1,34,34,378,0,91,140,90,2023,7,9,10,0,0
0,0,21,34,16,0,66,158,64,2023,7,9,10,0,0
0,0,16,16,222,0,89,189,226,2023,7,9,10,0,0
0,0,21,34,149,0,82,140,36,2023,7,9,10,0,0
1,1,34,34,177,0,13,158,77,2023,7,9,10,15,0
0,0,21,34,170,0,89,183,102,2023,7,9,10,15,0
0,0,21,34,583,0,44,183,121,2023,7,9,10,20,0
0,0,16,16,465,0,44,189,144,2023,7,9,10,25,0
0,0,21,34,566,0,84,87,27,2023,7,9,10,25,0
0,0,21,34,560,0,57,183,125,2023,7,9,10,30,0
0,0,16,16,175,0,84,189,88,2023,7,9,10,35,0
1,1,34,34,557,0,91,170,109,2023,7,9,10,35,0
0,0,21,34,33,0,84,158,49,2023,7,9,10,40,0
0,0,21,34,98,0,71,158,44,2023,7,9,10,40,0
0,0,21,34,166,0,60,87,52,2023,7,9,10,45,0
0,0,21,34,142,0,89,196,95,2023,7,9,10,45,0
0,0,21,34,182,0,99,87,27,2023,7,9,10,50,0
0,0,21,34,559,0,37,87,42,2023,7,9,10,50,0
1,1,34,34,415,0,29,158,98,2023,7,9,10,55,0
0,1,28,28,412,0,89,189,97,2023,7,9,10,55,0
1,1,18,18,333,0,0,308,365,2023,7,9,11,0,0
0,1,28,28,190,0,44,189,89,2023,7,9,11,0,0
0,0,21,34,297,0,75,87,37,2023,7,9,11,0,0
0,0,21,34,318,0,100,158,50,2023,7,9,11,5,0
1,1,14,14,445,0,6,189,115,2023,7,9,11,5,0
1,1,34,34,164,0,28,158,64,2023,7,9,11,10,0
0,1,28,28,95,0,41,189,53,2023,7,9,11,10,0
0,0,21,34,65,0,41,158,166,2023,7,9,11,20,0
0,0,21,34,411,0,90,158,49,2023,7,9,11,20,0
0,0,22,25,407,0,70,220,46,2023,7,9,11,25,0
0,0,21,34,77,0,82,156,53,2023,7,9,11,25,0
0,0,21,34,491,0,97,158,58,2023,7,9,11,30,0
1,1,32,32,302,0,2,290,311,2023,7,9,11,40,0
0,0,21,34,324,0,9,158,72,2023,7,9,11,45,0
0,0,33,33,258,0,81,164,139,2023,7,9,11,45,0
1,1,34,34,363,0,8,296,178,2023,7,9,11,50,0
0,0,21,34,139,0,70,158,57,2023,7,9,11,55,0
0,0,21,34,97,0,34,183,92,2023,7,9,11,55,0
1,1,34,34,233,0,4,158,65,2023,7,9,12,0,0
0,0,21,34,550,0,44,183,123,2023,7,9,12,5,0
0,0,21,34,492,0,11,87,52,2023,7,9,12,5,0
0,1,28,28,558,0,23,189,108,2023,7,9,12,10,0
1,1,34,34,368,0,10,158,67,2023,7,9,12,15,0
0,0,21,34,62,0,84,87,31,2023,7,9,12,25,0
0,0,21,34,476,0,89,196,94,2023,7,9,12,35,0
1,1,14,14,519,0,10,189,67,2023,7,9,12,35,0
0,0,27,27,114,0,101,100,43,2023,7,9,12,40,0
0,0,21,34,581,0,41,158,98,2023,7,9,12,55,0
1,1,29,29,583,0,8,312,216,2023,7,9,18,10,0
0,0,21,34,207,0,57,183,92,2023,7,9,13,5,0
0,1,28,28,408,0,86,189,55,2023,7,9,13,20,0
0,1,28,28,57,0,44,189,90,2023,7,9,13,25,0
0,0,21,34,7,0,34,87,38,2023,7,9,13,25,0
0,0,21,34,406,0,89,183,95,2023,7,9,13,25,0
0,0,21,34,591,0,44,183,133,2023,7,9,13,30,0
0,0,21,34,238,0,104,158,65,2023,7,9,13,35,0
0,0,21,34,390,0,82,158,66,2023,7,9,13,40,0
0,0,21,34,551,0,90,158,56,2023,7,9,13,45,0
1,1,34,34,306,0,8,296,199,2023,7,9,13,50,0
0,0,21,34,432,0,99,87,33,2023,7,9,13,50,0
0,0,21,34,375,0,84,87,15,2023,7,9,13,50,0
0,0,21,34,203,0,97,87,31,2023,7,9,14,0,0
0,0,21,34,36,0,109,158,55,2023,7,9,14,0,0
0,0,21,34,5,0,44,158,102,2023,7,9,14,15,0
0,0,21,34,220,0,89,183,95,2023,7,9,14,15,0
0,1,28,28,293,0,24,189,71,2023,7,9,14,20,0
0,0,21,34,437,0,56,158,82,2023,7,9,14,20,0
1,1,34,34,145,0,13,158,90,2023,7,9,14,25,0
0,0,21,34,58,0,84,87,35,2023,7,9,14,25,0
0,0,21,34,536,0,100,158,64,2023,7,9,14,25,0
0,0,21,34,152,0,89,183,90,2023,7,9,14,30,0
0,0,21,34,208,0,89,158,70,2023,7,9,14,35,0
1,1,34,34,197,0,35,158,95,2023,7,9,14,40,0
1,1,34,34,549,0,8,296,183,2023,7,9,14,40,0
1,1,34,34,223,0,58,140,77,2023,7,9,14,45,0
0,0,21,34,568,0,24,156,57,2023,7,9,14,45,0
0,0,21,34,314,0,84,87,18,2023,7,6,19,0,0
0,0,21,34,277,0,57,156,90,2023,7,9,15,5,0
0,0,21,34,280,0,41,140,75,2023,7,9,15,5,0
0,0,21,34,563,0,44,158,79,2023,7,9,15,5,0
0,0,21,34,452,0,60,183,102,2023,7,9,15,10,0
0,0,21,34,380,0,90,87,25,2023,7,9,15,10,0
0,0,21,34,118,0,61,140,54,2023,7,9,15,10,0
0,0,21,34,513,0,75,183,45,2023,7,9,15,15,0
0,0,21,34,311,0,84,402,33,2023,7,9,15,20,0
0,0,21,34,60,0,34,158,56,2023,7,9,15,20,0
0,1,28,28,577,0,108,189,68,2023,7,9,15,30,0
0,0,21,34,188,0,56,158,64,2023,7,9,15,35,0
0,0,21,34,384,0,22,373,253,2023,7,9,15,40,0
0,0,21,34,328,0,84,158,55,2023,7,9,15,45,0
0,0,21,34,259,0,34,170,64,2023,7,9,15,50,0
0,0,21,34,90,0,100,140,41,2023,7,9,15,50,0
0,0,21,34,176,0,11,87,34,2023,7,9,15,50,0
0,1,28,28,179,0,84,189,33,2023,7,9,15,55,0
0,0,21,34,325,0,86,158,52,2023,7,9,16,5,0
0,0,21,34,206,0,41,170,46,2023,7,9,16,5,0
0,0,21,34,180,0,89,158,83,2023,7,9,16,15,0
0,0,21,34,590,0,84,87,16,2023,7,9,16,25,0
0,0,21,34,45,0,64,158,32,2023,7,9,16,30,0
0,0,21,34,330,0,77,402,369,2023,7,9,16,35,0
0,0,21,34,75,0,44,196,145,2023,7,9,16,40,0
0,0,21,34,99,0,109,158,35,2023,7,9,16,40,0
1,1,34,34,587,0,91,158,89,2023,7,9,16,45,0
0,0,16,16,497,0,82,189,86,2023,7,9,16,50,0
0,0,21,34,361,0,37,87,33,2023,7,9,16,50,0
0,0,21,34,478,0,82,183,64,2023,7,9,16,55,0
0,1,28,28,308,0,44,189,97,2023,7,9,17,0,0
0,0,21,34,487,0,22,316,241,2023,7,9,17,0,0
0,0,21,34,341,0,116,457,370,2023,7,9,17,5,0
0,0,21,34,231,0,103,402,283,2023,7,9,17,15,0
0,0,22,25,111,0,41,189,60,2023,7,9,17,20,0
0,0,16,16,251,0,84,180,70,2023,7,9,17,20,0
0,0,21,34,545,0,24,87,30,2023,7,9,17,20,0
1,1,17,17,153,0,32,254,239,2023,7,9,17,25,0
0,0,21,34,569,0,39,158,81,2023,7,9,17,25,0
0,0,21,34,473,0,89,158,78,2023,7,9,17,30,0
0,0,21,34,377,0,57,183,86,2023,7,9,17,30,0
0,1,28,28,553,0,89,189,82,2023,7,9,17,30,0
0,0,21,34,299,0,34,170,57,2023,7,9,17,35,0
0,0,21,34,171,0,75,87,35,2023,7,9,17,40,0
0,1,28,28,121,0,57,189,66,2023,7,9,17,45,0
0,1,28,28,585,0,60,189,64,2023,7,9,17,50,0
0,0,21,34,312,0,100,87,20,2023,7,9,17,50,0
0,0,21,34,565,0,60,158,61,2023,7,9,17,55,0
0,0,21,34,189,0,70,87,41,2023,7,9,17,55,0
0,0,21,34,574,0,84,158,53,2023,7,9,18,0,0
1,1,34,34,464,0,35,158,65,2023,7,9,18,0,0
0,0,21,34,586,0,103,402,250,2023,7,9,18,20,0
1,1,34,34,450,0,33,158,80,2023,7,9,18,25,0
0,0,21,34,403,0,22,402,309,2023,7,9,18,25,0
1,1,24,22,225,0,73,286,528,2023,7,9,18,30,0
0,0,21,34,347,0,61,87,29,2023,7,9,18,30,0
0,1,28,28,140,0,56,189,61,2023,7,9,18,35,0
0,0,21,34,357,0,44,183,124,2023,7,9,18,35,0
0,0,27,27,344,0,76,50,27,2023,7,9,18,35,0
1,1,34,34,249,0,58,158,53,2023,7,9,18,35,0
1,1,34,34,457,0,31,296,358,2023,7,9,18,40,0
1,1,12,12,531,0,73,301,241,2023,7,9,18,45,0
1,1,34,34,508,0,79,402,278,2023,7,9,18,50,0
1,1,34,34,360,0,18,158,72,2023,7,9,18,50,0
0,1,28,28,13,0,84,189,23,2023,7,9,18,55,0
0,0,21,34,128,0,85,87,34,2023,7,9,18,55,0
0,0,21,34,112,0,34,183,88,2023,7,9,19,5,0
1,1,30,30,517,0,113,298,232,2023,7,9,19,5,0
1,1,34,34,547,0,27,402,114,2023,7,9,19,10,0
0,1,28,28,267,0,89,189,61,2023,7,9,19,10,0
0,0,21,34,397,0,82,158,41,2023,7,9,19,15,0
0,1,28,28,436,0,24,189,52,2023,7,9,19,15,0
0,0,21,34,22,0,109,158,40,2023,7,9,19,20,0
0,0,21,34,261,0,86,87,27,2023,7,9,19,30,0
0,0,21,34,375,0,84,87,28,2023,7,23,13,50,0
0,0,21,34,398,0,41,183,46,2023,7,9,19,30,0
0,0,21,34,331,0,7,373,331,2023,7,9,19,35,0
0,0,21,34,323,0,89,158,103,2023,7,9,19,35,0
0,0,22,25,264,0,84,220,61,2023,7,9,19,35,0
0,0,21,34,88,0,60,87,24,2023,7,9,19,40,0
0,0,21,34,194,0,84,87,14,2023,7,9,19,40,0
1,1,34,34,495,0,95,427,203,2023,7,9,19,45,0
0,0,21,34,488,0,84,183,78,2023,7,9,19,50,0
0,0,21,34,413,0,77,402,375,2023,7,9,19,50,0
0,1,28,28,510,0,108,189,53,2023,7,9,19,50,0
1,1,9,9,158,0,73,292,181,2023,7,9,19,55,0
0,0,22,25,260,0,41,189,55,2023,7,9,19,55,0
0,1,28,28,446,0,47,189,42,2023,7,9,20,0,0
1,1,34,34,24,0,113,402,292,2023,7,9,20,5,0
0,0,21,34,576,0,51,457,369,2023,7,9,20,10,0
0,0,21,34,53,0,44,183,118,2023,7,9,20,10,0
0,0,21,34,448,0,22,316,257,2023,7,9,20,15,0
1,1,20,20,263,0,35,220,129,2023,7,9,20,15,0
0,0,21,34,274,0,116,427,329,2023,7,9,20,20,0
1,1,26,26,102,0,58,189,74,2023,7,9,20,20,0
0,0,21,34,471,0,61,87,37,2023,7,9,20,30,0
0,0,21,34,388,0,84,183,63,2023,7,9,20,30,0
0,0,21,34,538,0,50,156,79,2023,7,9,20,35,0
0,0,16,16,281,0,41,189,124,2023,7,9,20,35,0
0,0,21,34,552,0,75,158,56,2023,7,9,20,40,0
0,0,21,34,126,0,66,158,55,2023,7,9,20,40,0
0,1,28,28,28,0,15,189,78,2023,7,9,20,45,0
0,0,21,34,567,0,100,158,54,2023,7,9,20,50,0
0,1,28,28,125,0,39,189,73,2023,7,9,20,50,0
1,1,34,34,202,0,6,296,153,2023,7,9,20,50,0
0,0,21,34,383,0,84,158,47,2023,7,9,21,0,0
1,1,34,34,346,0,13,158,71,2023,7,9,21,5,0
0,0,21,34,296,0,103,316,244,2023,7,9,21,5,0
0,0,21,34,241,0,84,87,20,2023,7,9,21,10,0
1,1,34,34,573,0,91,158,104,2023,7,9,21,15,0
0,0,21,34,572,0,39,158,56,2023,7,9,21,20,0
1,1,34,34,93,0,73,402,458,2023,7,9,21,20,0
0,0,21,34,200,0,57,158,65,2023,7,9,21,25,0
1,1,24,22,89,0,27,314,530,2023,7,9,21,25,0
0,0,21,34,459,0,84,158,37,2023,7,9,21,30,0
0,0,21,34,447,0,34,183,67,2023,7,9,21,30,0
1,1,34,34,529,0,17,183,128,2023,7,9,21,35,0
0,0,21,34,160,0,92,183,58,2023,7,9,21,45,0
0,0,21,34,77,0,82,156,41,2023,7,23,11,25,0
0,0,21,34,132,0,11,183,59,2023,7,9,21,50,0
0,0,27,27,74,0,110,100,33,2023,7,9,21,55,0
1,1,34,34,0,0,102,158,99,2023,7,9,21,55,0
0,1,28,28,235,0,69,189,63,2023,7,9,22,0,0
0,0,21,34,571,0,44,158,86,2023,7,4,16,10,0
0,0,21,34,501,0,89,183,108,2023,7,9,22,0,0
0,0,21,34,588,0,50,158,52,2023,7,9,22,0,0
0,0,21,34,319,0,64,158,60,2023,7,9,22,5,0
0,0,21,34,419,0,84,87,15,2023,7,7,8,50,0
0,0,21,34,91,0,77,402,374,2023,7,9,22,10,0
0,0,21,34,59,0,69,183,44,2023,7,9,22,15,0
0,0,21,34,469,0,41,158,30,2023,7,9,22,15,0
0,0,21,34,191,0,65,158,51,2023,7,9,22,20,0
0,0,21,34,35,0,99,158,42,2023,7,9,22,20,0
0,0,21,34,509,0,37,87,28,2023,7,9,22,30,0
0,0,21,34,232,0,84,87,19,2023,7,7,12,30,0
0,0,21,34,138,0,82,158,41,2023,7,9,22,35,0
0,0,21,34,343,0,22,402,316,2023,7,9,22,40,0
0,0,21,34,351,0,93,87,50,2023,7,9,22,40,0
0,0,21,34,472,0,46,196,84,2023,7,9,22,45,0
0,0,21,34,535,0,63,183,51,2023,7,9,22,45,0
0,0,27,27,14,0,110,50,14,2023,7,9,22,45,0
1,1,34,34,173,0,48,296,168,2023,7,9,22,50,0
0,1,28,28,348,0,50,189,68,2023,7,9,22,55,0
0,0,21,34,475,0,60,196,63,2023,7,9,22,55,0
0,0,21,34,221,0,103,457,332,2023,7,9,23,0,0
0,0,21,34,248,0,116,373,272,2023,7,9,23,5,0
0,0,21,34,373,0,24,158,45,2023,7,9,23,10,0
0,0,21,34,544,0,84,87,13,2023,7,9,23,10,0
0,0,21,34,530,0,84,158,29,2023,7,9,23,15,0
0,0,21,34,481,0,96,183,57,2023,7,9,23,15,0
0,1,28,28,320,0,109,189,47,2023,7,9,23,20,0
1,1,0,0,272,0,55,230,198,2023,7,9,23,20,0
0,0,21,34,514,0,56,158,50,2023,7,9,23,30,0
1,1,34,34,66,0,91,158,107,2023,7,9,23,30,0
0,1,28,28,254,0,100,189,29,2023,7,9,23,35,0
0,0,21,34,292,0,97,158,52,2023,7,9,23,40,0
0,1,28,28,474,0,92,189,64,2023,7,9,23,40,0
0,0,21,34,527,0,34,87,41,2023,7,9,23,45,0
0,1,28,28,288,0,34,189,50,2023,7,9,23,45,0
1,1,34,34,534,0,10,158,51,2023,7,9,23,50,0
0,1,28,28,322,0,66,189,64,2023,7,9,23,50,0
0,1,28,28,309,0,56,189,37,2023,7,9,23,55,0
0,0,21,34,285,0,50,156,48,2023,7,9,23,55,0
1,1,34,34,503,0,58,140,41,2023,7,9,23,55,0
0,0,21,34,453,0,61,87,15,2023,7,9,23,55,0
0,0,21,34,421,0,84,87,23,2023,7,1,8,20,0
0,0,21,34,123,0,84,87,43,2023,7,1,11,35,0
0,0,21,34,143,0,84,87,32,2023,7,1,13,35,0
0,0,21,34,50,0,84,87,49,2023,7,1,17,10,0
0,0,21,34,425,0,84,87,68,2023,7,1,18,45,0
0,0,21,34,421,0,84,87,7,2023,7,2,8,20,0
0,0,21,34,123,0,84,87,23,2023,7,2,11,35,0
0,0,21,34,143,0,84,87,30,2023,7,2,13,35,0
0,0,21,34,50,0,84,87,38,2023,7,2,17,10,0
0,0,21,34,425,0,84,87,43,2023,7,2,18,45,0
1,1,29,29,321,0,8,312,217,2023,7,3,1,10,0
0,0,21,34,421,0,84,87,12,2023,7,3,8,20,0
0,0,21,34,123,0,84,87,23,2023,7,3,11,35,0
0,0,21,34,143,0,84,87,31,2023,7,3,13,35,0
0,0,21,34,50,0,84,87,48,2023,7,3,17,10,0
0,0,21,34,425,0,84,87,45,2023,7,3,18,45,0
0,0,21,34,421,0,84,87,11,2023,7,4,8,20,0
0,0,21,34,123,0,84,87,25,2023,7,4,11,35,0
0,0,21,34,143,0,84,87,29,2023,7,4,13,35,0
0,0,21,34,50,0,84,87,47,2023,7,4,17,10,0
0,0,21,34,425,0,84,87,55,2023,7,4,18,45,0
0,0,21,34,421,0,84,87,11,2023,7,5,8,20,0
0,0,21,34,123,0,84,87,33,2023,7,5,11,35,0
0,0,21,34,143,0,84,87,31,2023,7,5,13,35,0
0,0,21,34,50,0,84,87,42,2023,7,5,17,10,0
0,0,21,34,425,0,84,87,32,2023,7,5,18,45,0
0,0,21,34,421,0,84,87,8,2023,7,6,8,20,0
0,0,21,34,123,0,84,87,50,2023,7,6,11,35,0
0,0,21,34,143,0,84,87,24,2023,7,6,13,35,0
0,0,21,34,50,0,84,87,37,2023,7,6,17,10,0
0,0,21,34,425,0,84,87,38,2023,7,6,18,45,0
0,0,21,34,421,0,84,87,10,2023,7,7,8,20,0
0,0,21,34,123,0,84,87,27,2023,7,7,11,35,0
0,0,21,34,143,0,84,87,33,2023,7,7,13,35,0
0,0,21,34,50,0,84,87,52,2023,7,7,17,10,0
0,0,21,34,401,0,84,87,27,2023,7,7,14,10,0
0,0,21,34,425,0,84,87,37,2023,7,7,18,45,0
0,0,21,34,421,0,84,87,13,2023,7,8,8,20,0
0,0,21,34,123,0,84,87,24,2023,7,8,11,35,0
0,0,21,34,143,0,84,87,29,2023,7,8,13,35,0
0,0,21,34,50,0,84,87,40,2023,7,8,17,10,0
0,0,21,34,425,0,84,87,53,2023,7,8,18,45,0
0,0,21,34,421,0,84,87,21,2023,7,9,8,20,0
0,0,21,34,123,0,84,87,51,2023,7,9,11,35,0
0,0,21,34,143,0,84,87,30,2023,7,9,13,35,0
0,0,21,34,50,0,84,87,40,2023,7,9,17,10,0
0,0,21,34,425,0,84,87,33,2023,7,9,18,45,0
0,0,21,34,419,0,84,87,7,2023,7,1,8,50,0
0,0,21,34,232,0,84,87,22,2023,7,1,12,0,0
0,0,21,34,401,0,84,87,16,2023,7,1,14,10,0
0,0,21,34,1,0,84,87,50,2023,7,1,17,25,0
0,0,21,34,314,0,84,87,34,2023,7,1,19,0,0
0,0,21,34,419,0,84,87,11,2023,7,2,8,50,0
0,0,21,34,232,0,84,87,58,2023,7,2,12,0,0
0,0,21,34,401,0,84,87,8,2023,7,2,14,10,0
0,0,21,34,1,0,84,87,24,2023,7,2,17,25,0
0,0,21,34,314,0,84,87,46,2023,7,2,19,0,0
0,0,21,34,419,0,84,87,9,2023,7,3,8,50,0
0,0,21,34,232,0,84,87,15,2023,7,3,12,30,0
0,0,21,34,401,0,84,87,7,2023,7,3,14,10,0
0,0,21,34,1,0,84,87,22,2023,7,3,17,15,0
0,0,21,34,314,0,84,87,28,2023,7,3,19,0,0
0,0,21,34,419,0,84,87,2,2023,7,4,8,50,0
0,0,21,34,232,0,84,87,19,2023,7,4,12,0,0
0,0,21,34,401,0,84,87,10,2023,7,4,14,10,0
0,0,21,34,1,0,84,87,30,2023,7,4,17,25,0
0,0,21,34,314,0,84,87,42,2023,7,4,19,0,0
0,0,21,34,361,0,37,87,92,2023,7,4,16,50,0
0,0,21,34,478,0,82,196,73,2023,7,4,16,55,0
1,1,32,32,302,0,2,290,312,2023,7,23,11,40,0
0,1,28,28,308,0,44,189,86,2023,7,4,17,0,0
0,0,21,34,341,0,116,373,638,2023,7,4,17,5,0
0,0,21,34,539,0,109,87,0,2023,7,1,0,5,0
1,1,11,11,227,0,114,202,0,2023,7,1,0,5,0
0,0,21,34,169,0,25,158,0,2023,7,1,0,10,0
0,0,21,34,385,0,41,183,0,2023,7,1,0,10,0
1,1,34,34,451,0,20,158,0,2023,7,1,0,15,0
1,1,34,34,71,0,83,158,0,2023,7,1,0,15,0
0,0,21,34,326,0,1,183,0,2023,7,1,0,15,0
0,1,28,28,47,0,34,189,2,2023,7,1,0,20,0
1,1,22,25,371,0,19,189,29,2023,7,1,0,25,0
0,0,21,34,526,0,97,158,0,2023,7,1,0,25,0
0,0,16,16,209,0,66,189,0,2023,7,1,0,30,0
0,0,21,34,156,0,15,158,0,2023,7,1,0,30,0
0,0,21,34,104,0,70,158,0,2023,7,1,0,35,0
0,1,28,28,262,0,100,189,2,2023,7,1,0,35,0
0,0,21,34,307,0,69,158,0,2023,7,1,0,40,0
0,1,28,28,584,0,75,189,0,2023,7,1,0,45,0
1,1,34,34,245,0,72,183,0,2023,7,1,0,45,0
0,0,21,34,244,0,100,87,0,2023,7,1,0,45,0
0,0,21,34,458,0,84,158,4,2023,7,1,0,50,0
1,1,17,17,316,0,32,254,0,2023,7,1,0,50,0
0,0,21,34,454,0,89,158,6,2023,7,1,0,55,0
0,0,21,34,192,0,104,183,0,2023,7,1,1,0,0
0,0,21,34,414,0,50,158,9,2023,7,1,1,0,0
1,1,34,34,356,0,87,296,6,2023,7,1,1,0,0
0,0,21,34,295,0,66,158,6,2023,7,1,1,5,0
0,0,21,34,359,0,39,158,34,2023,7,1,1,25,0
0,0,21,34,332,0,97,87,12,2023,7,1,1,30,0
0,0,21,34,87,0,84,158,16,2023,7,1,1,30,0
0,0,21,34,286,0,22,373,144,2023,7,1,1,35,0
0,0,21,34,38,0,92,183,20,2023,7,1,1,35,0
1,1,35,35,537,0,35,131,15,2023,7,1,1,35,0
1,1,34,34,582,0,17,183,37,2023,7,1,1,45,0
0,0,21,34,283,0,75,140,18,2023,7,1,1,50,0
0,0,21,34,440,0,96,158,14,2023,7,1,1,50,0
0,0,21,34,511,0,63,183,3,2023,7,1,1,50,0
1,1,29,29,187,0,8,312,2,2023,7,1,1,5,0
1,1,34,34,44,0,45,158,18,2023,7,1,2,0,0
0,0,21,34,542,0,34,140,20,2023,7,1,2,5,0
0,0,21,34,106,0,89,196,51,2023,7,1,2,10,0
1,1,6,6,41,0,16,138,68,2023,7,1,2,10,0
0,0,21,34,150,0,67,183,25,2023,7,1,2,20,0
1,1,34,34,532,0,8,296,124,2023,7,1,2,20,0
0,0,16,16,211,0,34,189,130,2023,7,1,2,30,0
1,1,4,4,427,0,8,189,115,2023,7,1,2,45,0
1,1,34,34,334,0,95,158,68,2023,7,1,2,55,0
0,0,21,34,502,0,89,183,61,2023,7,1,4,55,0
0,1,28,28,366,0,41,189,25,2023,7,1,5,30,0
0,0,21,34,430,0,89,183,86,2023,7,1,5,30,0
1,1,20,20,136,0,35,220,97,2023,7,1,5,50,0
0,0,21,34,444,0,61,87,16,2023,7,1,6,0,0
0,0,21,34,365,0,84,140,5,2023,7,1,6,0,0
0,0,21,34,42,0,89,158,70,2023,7,1,6,5,0
0,0,21,34,72,0,82,158,27,2023,7,1,6,15,0
0,0,21,34,468,0,89,196,100,2023,7,1,6,25,0
0,0,21,34,418,0,66,158,30,2023,7,1,6,25,0
0,0,21,34,52,0,92,87,44,2023,7,1,6,30,0
0,0,21,34,441,0,70,87,38,2023,7,1,6,30,0
0,0,21,34,477,0,41,156,16,2023,7,1,6,30,0
0,0,21,34,27,0,24,87,46,2023,7,1,6,40,0
0,0,21,34,410,0,44,183,108,2023,7,1,6,45,0
0,0,21,34,499,0,34,87,16,2023,7,1,6,45,0
0,0,21,34,592,0,64,87,52,2023,7,1,6,55,0
0,1,28,28,26,0,11,189,65,2023,7,1,7,0,0
0,0,21,34,49,0,109,158,41,2023,7,1,7,0,0
0,0,21,34,217,0,84,158,9,2023,7,1,7,0,0
0,0,21,34,127,0,93,158,45,2023,7,1,7,5,0
0,0,21,34,84,0,44,183,99,2023,7,1,7,10,0
0,0,21,34,204,0,60,87,100,2023,7,1,7,10,0
1,1,34,34,85,0,38,158,95,2023,7,1,7,15,0
0,0,21,34,305,0,89,158,93,2023,7,1,7,15,0
0,0,22,25,420,0,89,365,243,2023,7,1,7,20,0
0,1,28,28,429,0,108,189,31,2023,7,1,7,25,0
0,1,28,28,13,0,84,189,33,2023,7,1,7,30,0
0,1,28,28,92,0,52,189,65,2023,7,1,7,30,0
1,1,34,34,165,0,18,158,103,2023,7,1,7,35,0
0,0,21,34,570,0,56,158,65,2023,7,1,7,35,0
0,1,28,28,362,0,24,189,58,2023,7,1,7,35,0
1,1,34,34,369,0,35,158,102,2023,7,1,7,40,0
0,0,21,34,94,0,37,158,31,2023,7,1,7,40,0
0,0,21,34,105,0,11,158,61,2023,7,1,7,45,0
0,1,28,28,443,0,90,189,52,2023,7,1,7,45,0
1,1,34,34,100,0,8,296,228,2023,7,1,7,50,0
1,1,34,34,489,0,33,158,87,2023,7,1,7,50,0
1,1,34,34,467,0,17,183,149,2023,7,1,7,55,0
0,0,21,34,512,0,67,156,59,2023,7,1,7,55,0
0,0,21,34,290,0,44,183,99,2023,7,1,7,55,0
0,0,21,34,125,0,100,87,34,2023,7,1,8,0,0
0,1,28,28,409,0,44,189,64,2023,7,1,8,0,0
0,0,22,25,395,0,56,218,83,2023,7,1,8,0,0
0,0,21,34,239,0,57,183,101,2023,7,1,8,5,0
0,1,28,28,237,0,47,189,57,2023,7,1,8,5,0
0,1,28,28,56,0,64,189,67,2023,7,1,8,15,0
0,1,28,28,240,0,56,189,52,2023,7,1,8,40,0
0,1,28,28,205,0,109,189,75,2023,7,1,8,15,0
1,1,34,34,578,0,106,402,260,2023,7,1,8,20,0
0,0,21,34,575,0,82,158,29,2023,7,1,8,20,0
0,0,21,34,486,0,26,158,52,2023,7,1,8,25,0
